InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,TotalAmount,Year,Month,Day,DayOfWeek,DayName,Hour,DaysSinceLatest
553417,23108,SET OF 10 LED DOLLY LIGHTS,4,2023-05-17 10:08:00,6.25,13871,United Kingdom,25.0,2023,5,17,2,Wednesday,10,206
554270,23103,JINGLE BELL HEART DECORATION,24,2023-05-23 13:05:00,1.65,15046,United Kingdom,39.6,2023,5,23,1,Tuesday,13,199
573373,23308,SET OF 60 VINTAGE LEAF CAKE CASES ,2,2023-10-30 13:37:00,0.55,14684,United Kingdom,1.1,2023,10,30,0,Monday,13,39
562968,22662,LUNCH BAG DOLLY GIRL DESIGN,10,2023-08-11 10:55:00,1.65,14291,United Kingdom,16.5,2023,8,11,4,Friday,10,120
560270,75049L,LARGE CIRCULAR MIRROR MOBILE,24,2023-07-17 14:42:00,1.25,16744,United Kingdom,30.0,2023,7,17,0,Monday,14,144
542890,21035,SET/2 RED RETROSPOT TEA TOWELS ,3,2023-02-01 13:25:00,2.95,15311,United Kingdom,8.850000000000001,2023,2,1,2,Wednesday,13,310
545337,84985A,SET OF 72 GREEN PAPER DOILIES,1,2023-03-01 17:28:00,1.45,15984,United Kingdom,1.45,2023,3,1,2,Wednesday,17,282
553141,21121,SET/10 RED POLKADOT PARTY CANDLES,1,2023-05-13 13:01:00,1.25,15907,United Kingdom,1.25,2023,5,13,5,Saturday,13,209
553504,22088,PAPER BUNTING COLOURED LACE,6,2023-05-17 13:26:00,2.95,13310,United Kingdom,17.700000000000003,2023,5,17,2,Wednesday,13,205
538863,48184,DOORMAT ENGLISH ROSE ,2,2022-12-14 14:15:00,7.95,16919,United Kingdom,15.9,2022,12,14,2,Wednesday,14,359
573028,22144,CHRISTMAS CRAFT LITTLE FRIENDS,6,2023-10-27 13:29:00,2.1,16847,United Kingdom,12.6,2023,10,27,4,Friday,13,42
542429,21931,JUMBO STORAGE BAG SUKI,10,2023-01-28 10:08:00,1.95,13330,United Kingdom,19.5,2023,1,28,5,Saturday,10,315
556113,22740,POLKADOT PEN,48,2023-06-09 09:32:00,0.85,13510,United Kingdom,40.8,2023,6,9,4,Friday,9,183
543131,84997D,PINK 3 PIECE POLKADOT CUTLERY SET,6,2023-02-03 15:23:00,3.75,13539,United Kingdom,22.5,2023,2,3,4,Friday,15,308
580092,23524,WALL ART HORSE & PONY ,4,2023-12-01 14:38:00,3.75,13969,United Kingdom,15.0,2023,12,1,4,Friday,14,7
564197,21888,BINGO SET,4,2023-08-23 17:13:00,3.75,13425,United Kingdom,15.0,2023,8,23,2,Wednesday,17,107
552410,23199,JUMBO BAG APPLES,2,2023-05-09 12:40:00,2.08,14527,United Kingdom,4.16,2023,5,9,1,Tuesday,12,214
556926,22129,PARTY CONES CANDY TREE DECORATION,6,2023-06-15 14:26:00,0.85,16324,United Kingdom,5.1,2023,6,15,3,Thursday,14,176
572882,23351,ROLL WRAP 50'S CHRISTMAS,12,2023-10-26 13:36:00,1.25,18226,United Kingdom,15.0,2023,10,26,3,Thursday,13,43
569983,22533,MAGIC DRAWING SLATE BAKE A CAKE ,2,2023-10-06 19:49:00,0.42,17231,United Kingdom,0.84,2023,10,6,4,Friday,19,63
558087,20724,RED RETROSPOT CHARLOTTE BAG,6,2023-06-26 12:04:00,0.85,17323,United Kingdom,5.1,2023,6,26,0,Monday,12,166
565067,21647,ASSORTED TUTTI FRUTTI LARGE PURSE,6,2023-08-31 17:16:00,2.1,15856,United Kingdom,12.6,2023,8,31,3,Thursday,17,99
566282,23344,JUMBO BAG 50'S CHRISTMAS ,30,2023-09-11 14:29:00,2.08,15782,United Kingdom,62.400000000000006,2023,9,11,0,Monday,14,88
550408,23205,CHARLOTTE BAG VINTAGE ALPHABET ,10,2023-04-18 11:59:00,0.85,16746,United Kingdom,8.5,2023,4,18,1,Tuesday,11,235
555851,22297,HEART IVORY TRELLIS SMALL,4,2023-06-07 13:37:00,1.25,13050,United Kingdom,5.0,2023,6,7,2,Wednesday,13,184
536562,37446,MINI CAKE STAND WITH HANGING CAKES,8,2022-12-01 15:08:00,1.45,13468,United Kingdom,11.6,2022,12,1,3,Thursday,15,372
542923,22624,IVORY KITCHEN SCALES,2,2023-02-02 09:08:00,8.5,14665,United Kingdom,17.0,2023,2,2,3,Thursday,9,310
568378,21207,SKULL AND CROSSBONES  GARLAND ,48,2023-09-27 08:57:00,1.45,13035,United Kingdom,69.6,2023,9,27,2,Wednesday,8,73
546423,21402,RED  EGG  SPOON,3,2023-03-13 12:39:00,0.12,14502,United Kingdom,0.36,2023,3,13,0,Monday,12,271
559919,23121,PACK OF 6 COCKTAIL PARASOL STRAWS,288,2023-07-13 15:30:00,0.36,12415,Australia,103.68,2023,7,13,3,Thursday,15,148
578068,22651,GENTLEMAN SHIRT REPAIR KIT ,3,2023-11-22 15:45:00,0.85,14505,United Kingdom,2.55,2023,11,22,2,Wednesday,15,16
576554,22457,NATURAL SLATE HEART CHALKBOARD ,6,2023-11-15 12:57:00,2.95,13066,United Kingdom,17.700000000000003,2023,11,15,2,Wednesday,12,23
577058,20677,PINK POLKADOT BOWL,4,2023-11-17 14:29:00,1.25,18122,United Kingdom,5.0,2023,11,17,4,Friday,14,21
576374,20727,LUNCH BAG  BLACK SKULL.,120,2023-11-15 08:50:00,1.45,13777,United Kingdom,174.0,2023,11,15,2,Wednesday,8,24
563100,22596,CHRISTMAS STAR WISH LIST CHALKBOARD,12,2023-08-12 09:57:00,1.25,12381,Norway,15.0,2023,8,12,5,Saturday,9,119
566600,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2023-09-13 15:41:00,0.55,13704,United Kingdom,13.2,2023,9,13,2,Wednesday,15,86
565806,22844,VINTAGE CREAM DOG FOOD CONTAINER,2,2023-09-07 10:51:00,8.5,15594,United Kingdom,17.0,2023,9,7,3,Thursday,10,93
573872,22622,BOX OF VINTAGE ALPHABET BLOCKS,3,2023-11-01 12:35:00,11.95,17243,United Kingdom,35.849999999999994,2023,11,1,2,Wednesday,12,38
547655,22960,JAM MAKING SET WITH JARS,12,2023-03-24 12:52:00,3.75,14267,United Kingdom,45.0,2023,3,24,4,Friday,12,259
548561,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2023-04-01 10:11:00,2.95,16609,United Kingdom,17.700000000000003,2023,4,1,5,Saturday,10,252
567482,21822,GLITTER CHRISTMAS TREE WITH BELLS,6,2023-09-20 13:42:00,0.79,16464,United Kingdom,4.74,2023,9,20,2,Wednesday,13,79
566194,22624,IVORY KITCHEN SCALES,1,2023-09-09 13:42:00,8.5,14711,United Kingdom,8.5,2023,9,9,5,Saturday,13,90
567959,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,20,2023-09-23 09:13:00,2.08,12516,Germany,41.6,2023,9,23,5,Saturday,9,77
554098,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,24,2023-05-22 13:01:00,1.25,14769,United Kingdom,30.0,2023,5,22,0,Monday,13,200
555937,21125,SET 6 FOOTBALL CELEBRATION CANDLES,36,2023-06-08 09:39:00,1.25,12683,France,45.0,2023,6,8,3,Thursday,9,184
561220,22139,RETROSPOT TEA SET CERAMIC 11 PC ,3,2023-07-26 09:20:00,4.95,17734,United Kingdom,14.85,2023,7,26,2,Wednesday,9,136
573020,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,4,2023-10-27 12:37:00,4.95,14842,United Kingdom,19.8,2023,10,27,4,Friday,12,43
576611,22733,3D TRADITIONAL CHRISTMAS STICKERS,18,2023-11-15 16:29:00,1.25,17357,United Kingdom,22.5,2023,11,15,2,Wednesday,16,23
547036,22960,JAM MAKING SET WITH JARS,12,2023-03-20 10:35:00,3.75,17017,United Kingdom,45.0,2023,3,20,0,Monday,10,264
537196,21754,HOME BUILDING BLOCK WORD,1,2022-12-05 13:55:00,5.95,15426,United Kingdom,5.95,2022,12,5,0,Monday,13,368
549522,22522,CHILDS GARDEN FORK BLUE ,12,2023-04-08 15:34:00,0.85,16873,United Kingdom,10.2,2023,4,8,5,Saturday,15,244
552877,23144,ZINC T-LIGHT HOLDER STARS SMALL,12,2023-05-12 09:49:00,0.83,14883,United Kingdom,9.96,2023,5,12,4,Friday,9,211
546911,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,12,2023-03-17 19:47:00,1.25,17725,United Kingdom,15.0,2023,3,17,4,Friday,19,266
580404,23190,BUNDLE OF 3 SCHOOL EXERCISE BOOKS  ,12,2023-12-04 12:01:00,1.65,13596,United Kingdom,19.8,2023,12,4,0,Monday,12,5
566017,22386,JUMBO BAG PINK POLKADOT,10,2023-09-08 12:27:00,2.08,13330,United Kingdom,20.8,2023,9,8,4,Friday,12,92
542401,22561,WOODEN SCHOOL COLOURING SET,4,2023-01-27 15:51:00,1.65,14541,United Kingdom,6.6,2023,1,27,4,Friday,15,315
564057,22730,ALARM CLOCK BAKELIKE IVORY,4,2023-08-22 14:20:00,3.75,15296,United Kingdom,15.0,2023,8,22,1,Tuesday,14,108
559672,21908,CHOCOLATE THIS WAY METAL SIGN,12,2023-07-11 14:04:00,2.1,14796,United Kingdom,25.200000000000003,2023,7,11,1,Tuesday,14,150
566290,21933,PINK VINTAGE PAISLEY PICNIC BAG,2,2023-09-11 15:24:00,1.65,14456,United Kingdom,3.3,2023,9,11,0,Monday,15,88
564800,22350,ILLUSTRATED CAT BOWL ,6,2023-08-30 11:32:00,2.55,14108,United Kingdom,15.3,2023,8,30,2,Wednesday,11,101
575954,23322,LARGE WHITE HEART OF WICKER,6,2023-11-13 12:03:00,2.95,17211,United Kingdom,17.700000000000003,2023,11,13,0,Monday,12,26
561698,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2023-07-29 10:21:00,1.69,15974,United Kingdom,13.52,2023,7,29,5,Saturday,10,133
563288,21499,BLUE POLKADOT WRAP,25,2023-08-15 12:53:00,0.42,12656,France,10.5,2023,8,15,1,Tuesday,12,115
566055,22507,MEMO BOARD RETROSPOT  DESIGN,2,2023-09-08 15:05:00,4.95,15453,United Kingdom,9.9,2023,9,8,4,Friday,15,91
560828,81953P,ROUND ARTICULATED PINK CLOCK W/SUCK,20,2023-07-21 11:55:00,0.19,14298,United Kingdom,3.8,2023,7,21,4,Friday,11,141
570521,20961,STRAWBERRY BATH SPONGE ,10,2023-10-11 10:43:00,1.25,12371,Switzerland,12.5,2023,10,11,2,Wednesday,10,59
541794,21328,BALLOONS  WRITING SET ,2,2023-01-21 13:21:00,1.65,17238,United Kingdom,3.3,2023,1,21,5,Saturday,13,321
545660,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,12,2023-03-04 14:28:00,1.25,17191,United Kingdom,15.0,2023,3,4,5,Saturday,14,279
570448,21931,JUMBO STORAGE BAG SUKI,10,2023-10-10 14:55:00,2.08,13224,United Kingdom,20.8,2023,10,10,1,Tuesday,14,59
537391,22905,CALENDAR IN SEASON DESIGN,4,2022-12-06 13:53:00,2.95,16550,United Kingdom,11.8,2022,12,6,1,Tuesday,13,367
556267,22478,BIRDHOUSE GARDEN MARKER ,20,2023-06-09 19:33:00,1.25,13694,United Kingdom,25.0,2023,6,9,4,Friday,19,182
555584,22460,EMBOSSED GLASS TEALIGHT HOLDER,96,2023-06-06 09:04:00,1.06,16906,United Kingdom,101.76,2023,6,6,1,Tuesday,9,186
542795,79000,MOROCCAN TEA GLASS,24,2023-02-01 10:59:00,0.85,18055,United Kingdom,20.4,2023,2,1,2,Wednesday,10,311
576251,21034,REX CASH+CARRY JUMBO SHOPPER,2,2023-11-14 13:51:00,0.95,16207,United Kingdom,1.9,2023,11,14,1,Tuesday,13,24
579942,21733,RED HANGING HEART T-LIGHT HOLDER,6,2023-12-01 10:33:00,2.95,16145,United Kingdom,17.700000000000003,2023,12,1,4,Friday,10,8
542240,22926,IVORY GIANT GARDEN THERMOMETER,2,2023-01-26 14:45:00,5.95,16124,United Kingdom,11.9,2023,1,26,3,Thursday,14,316
542149,22212,FOUR HOOK  WHITE LOVEBIRDS,1,2023-01-26 10:17:00,2.1,17811,United Kingdom,2.1,2023,1,26,3,Thursday,10,317
560650,22970,LONDON BUS COFFEE MUG,2,2023-07-20 11:38:00,2.55,15529,United Kingdom,5.1,2023,7,20,3,Thursday,11,142
544460,22804,CANDLEHOLDER PINK HANGING HEART,3,2023-02-20 14:01:00,2.95,16931,United Kingdom,8.850000000000001,2023,2,20,0,Monday,14,291
547670,22361,GLASS JAR DAISY FRESH COTTON WOOL,1,2023-03-24 13:41:00,2.95,16769,United Kingdom,2.95,2023,3,24,4,Friday,13,259
567865,23508,MINI PLAYING CARDS DOLLY GIRL ,20,2023-09-22 14:11:00,0.42,17311,United Kingdom,8.4,2023,9,22,4,Friday,14,77
570374,22555,PLASTERS IN TIN STRONGMAN,2,2023-10-10 12:34:00,1.65,14719,United Kingdom,3.3,2023,10,10,1,Tuesday,12,60
572461,84559A,3D SHEET OF DOG STICKERS,1,2023-10-24 12:56:00,0.85,17344,United Kingdom,0.85,2023,10,24,1,Tuesday,12,45
556484,22403,MAGNETS PACK OF 4 VINTAGE LABELS ,2,2023-06-12 13:17:00,1.25,16938,United Kingdom,2.5,2023,6,12,0,Monday,13,179
572528,21123,SET/10 IVORY POLKADOT PARTY CANDLES,1,2023-10-24 15:43:00,1.25,13176,United Kingdom,1.25,2023,10,24,1,Tuesday,15,45
577057,22572,ROCKING HORSE GREEN CHRISTMAS ,1,2023-11-17 14:26:00,0.85,12748,United Kingdom,0.85,2023,11,17,4,Friday,14,21
543622,22710,WRAP I LOVE LONDON ,25,2023-02-10 14:59:00,0.42,17334,United Kingdom,10.5,2023,2,10,4,Friday,14,301
544643,84378,SET OF 3 HEART COOKIE CUTTERS,12,2023-02-22 11:43:00,1.25,13038,United Kingdom,15.0,2023,2,22,2,Wednesday,11,290
570479,22630,DOLLY GIRL LUNCH BOX,3,2023-10-10 16:58:00,1.95,17589,United Kingdom,5.85,2023,10,10,1,Tuesday,16,59
580103,22379,RECYCLING BAG RETROSPOT ,5,2023-12-01 15:12:00,2.1,16242,United Kingdom,10.5,2023,12,1,4,Friday,15,7
567799,21181,PLEASE ONE PERSON METAL SIGN,12,2023-09-22 12:01:00,2.1,13089,United Kingdom,25.200000000000003,2023,9,22,4,Friday,12,78
554326,48188,DOORMAT WELCOME PUPPIES,1,2023-05-23 16:32:00,7.95,13737,United Kingdom,7.95,2023,5,23,1,Tuesday,16,199
569332,23208,LUNCH BAG VINTAGE LEAF DESIGN,2,2023-10-03 13:46:00,1.65,12637,France,3.3,2023,10,3,1,Tuesday,13,66
558571,22616,PACK OF 12 LONDON TISSUES ,48,2023-06-30 14:46:00,0.29,17017,United Kingdom,13.919999999999998,2023,6,30,4,Friday,14,161
542422,20685,DOORMAT RED RETROSPOT,1,2023-01-27 19:33:00,7.95,14702,United Kingdom,7.95,2023,1,27,4,Friday,19,315
545583,21931,JUMBO STORAGE BAG SUKI,10,2023-03-04 09:08:00,1.95,12553,France,19.5,2023,3,4,5,Saturday,9,280
581579,22993,SET OF 4 PANTRY JELLY MOULDS,12,2023-12-09 12:19:00,1.25,17581,United Kingdom,15.0,2023,12,9,5,Saturday,12,0
578901,22802,FAUX FUR CHOCOLATE THROW,1,2023-11-27 11:47:00,19.95,17812,United Kingdom,19.95,2023,11,27,0,Monday,11,12
573492,90161A,ANT COPPER RED BOUDICCA BRACELET,1,2023-10-31 11:57:00,4.95,13544,United Kingdom,4.95,2023,10,31,1,Tuesday,11,39
547860,22291,HANGING CHICK CREAM DECORATION,6,2023-03-27 12:21:00,1.45,17625,United Kingdom,8.7,2023,3,27,0,Monday,12,257
572242,23311,VINTAGE CHRISTMAS STOCKING ,12,2023-10-21 15:36:00,2.55,15677,United Kingdom,30.6,2023,10,21,5,Saturday,15,48
574732,22633,HAND WARMER UNION JACK,12,2023-11-06 15:11:00,2.1,13523,United Kingdom,25.200000000000003,2023,11,6,0,Monday,15,32
538080,22791,T-LIGHT GLASS FLUTED ANTIQUE,24,2022-12-09 14:28:00,1.25,17646,United Kingdom,30.0,2022,12,9,4,Friday,14,364
577774,22619,SET OF 6 SOLDIER SKITTLES,5,2023-11-21 15:57:00,3.75,16712,United Kingdom,18.75,2023,11,21,1,Tuesday,15,17
559421,20677,PINK POLKADOT BOWL,8,2023-07-08 11:55:00,1.25,12648,Germany,10.0,2023,7,8,5,Saturday,11,154
541489,22168,ORGANISER WOOD ANTIQUE WHITE ,1,2023-01-18 13:38:00,8.5,15023,United Kingdom,8.5,2023,1,18,2,Wednesday,13,324
561900,23297,SET 40 HEART SHAPE PETIT FOUR CASES,8,2023-07-31 15:31:00,1.65,16655,United Kingdom,13.2,2023,7,31,0,Monday,15,130
543124,22752,SET 7 BABUSHKA NESTING BOXES,1,2023-02-03 14:15:00,8.5,15311,United Kingdom,8.5,2023,2,3,4,Friday,14,308
566193,21174,POTTERING IN THE SHED METAL SIGN,12,2023-09-09 13:37:00,2.08,14961,United Kingdom,24.96,2023,9,9,5,Saturday,13,90
576073,22096,PINK PAISLEY SQUARE TISSUE BOX ,6,2023-11-13 16:13:00,0.39,16930,United Kingdom,2.34,2023,11,13,0,Monday,16,25
569894,21915,RED  HARMONICA IN BOX ,4,2023-10-06 15:53:00,1.25,15707,United Kingdom,5.0,2023,10,6,4,Friday,15,63
561915,21811,HANGING HEART WITH BELL,48,2023-08-01 11:23:00,1.25,14408,United Kingdom,60.0,2023,8,1,1,Tuesday,11,130
558389,22423,REGENCY CAKESTAND 3 TIER,1,2023-06-29 10:18:00,12.75,14383,United Kingdom,12.75,2023,6,29,3,Thursday,10,163
577597,21499,BLUE POLKADOT WRAP,25,2023-11-21 08:19:00,0.42,16366,United Kingdom,10.5,2023,11,21,1,Tuesday,8,18
553463,23173,REGENCY TEAPOT ROSES ,2,2023-05-17 11:02:00,9.95,13488,United Kingdom,19.9,2023,5,17,2,Wednesday,11,206
540288,47590A,BLUE HAPPY BIRTHDAY BUNTING,1,2023-01-06 12:45:00,5.45,17634,United Kingdom,5.45,2023,1,6,4,Friday,12,337
556580,22839,3 TIER CAKE TIN GREEN AND CREAM,2,2023-06-13 14:20:00,14.95,17719,United Kingdom,29.9,2023,6,13,1,Tuesday,14,178
569638,22950,36 DOILIES VINTAGE CHRISTMAS,12,2023-10-05 12:15:00,1.45,16140,United Kingdom,17.4,2023,10,5,3,Thursday,12,65
538171,22666,RECIPE BOX PANTRY YELLOW DESIGN,1,2022-12-09 20:01:00,2.95,17530,United Kingdom,2.95,2022,12,9,4,Friday,20,364
565088,23293,SET OF 12 FAIRY CAKE BAKING CASES,8,2023-09-01 10:11:00,0.83,16145,United Kingdom,6.64,2023,9,1,4,Friday,10,99
540642,85049G,CHOCOLATE BOX RIBBONS ,12,2023-01-10 13:22:00,1.25,12681,France,15.0,2023,1,10,1,Tuesday,13,332
548711,22441,GROW YOUR OWN BASIL IN ENAMEL MUG,1,2023-04-03 14:24:00,2.1,18116,United Kingdom,2.1,2023,4,3,0,Monday,14,249
572675,22732,3D VINTAGE CHRISTMAS STICKERS ,4,2023-10-25 13:20:00,1.25,17917,United Kingdom,5.0,2023,10,25,2,Wednesday,13,44
569556,23534,STOP FOR TEA WALL ART,3,2023-10-05 08:50:00,5.95,14936,Channel Islands,17.85,2023,10,5,3,Thursday,8,65
577530,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2023-11-20 13:48:00,2.95,14950,United Kingdom,35.400000000000006,2023,11,20,0,Monday,13,18
558390,22386,JUMBO BAG PINK POLKADOT,20,2023-06-29 10:23:00,2.08,13461,United Kingdom,41.6,2023,6,29,3,Thursday,10,163
543555,22663,JUMBO BAG DOLLY GIRL DESIGN,10,2023-02-10 10:18:00,1.95,17686,United Kingdom,19.5,2023,2,10,4,Friday,10,302
553852,22755,SMALL PURPLE BABUSHKA NOTEBOOK ,12,2023-05-19 13:05:00,0.85,15599,United Kingdom,10.2,2023,5,19,4,Friday,13,203
547107,22483,RED GINGHAM TEDDY BEAR ,1,2023-03-21 11:34:00,2.95,17315,United Kingdom,2.95,2023,3,21,1,Tuesday,11,263
555587,21175,GIN + TONIC DIET METAL SIGN,12,2023-06-06 09:13:00,2.55,15687,United Kingdom,30.6,2023,6,6,1,Tuesday,9,186
568909,23431,NATURAL HANGING QUILTED HEARTS ,12,2023-09-29 13:38:00,0.83,16818,United Kingdom,9.96,2023,9,29,4,Friday,13,70
567968,22142,CHRISTMAS CRAFT WHITE FAIRY ,12,2023-09-23 09:44:00,1.45,12546,Spain,17.4,2023,9,23,5,Saturday,9,77
558862,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,8,2023-07-04 12:25:00,3.75,13901,United Kingdom,30.0,2023,7,4,1,Tuesday,12,158
579533,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2023-11-30 09:24:00,2.95,12953,United Kingdom,35.400000000000006,2023,11,30,3,Thursday,9,9
557630,85099B,JUMBO BAG RED RETROSPOT,10,2023-06-21 14:53:00,2.08,13178,United Kingdom,20.8,2023,6,21,2,Wednesday,14,170
564650,23190,BUNDLE OF 3 SCHOOL EXERCISE BOOKS  ,48,2023-08-26 14:17:00,1.45,14646,Netherlands,69.6,2023,8,26,5,Saturday,14,104
578901,22585,PACK OF 6 BIRDY GIFT TAGS,1,2023-11-27 11:47:00,1.25,17812,United Kingdom,1.25,2023,11,27,0,Monday,11,12
562370,21906,PHARMACIE FIRST AID TIN,2,2023-08-04 14:20:00,6.75,12626,Germany,13.5,2023,8,4,4,Friday,14,126
565583,22494,EMERGENCY FIRST AID TIN ,12,2023-09-05 12:41:00,1.25,12816,Poland,15.0,2023,9,5,1,Tuesday,12,95
557639,22569,FELTCRAFT CUSHION BUTTERFLY,1,2023-06-21 16:13:00,3.75,12933,United Kingdom,3.75,2023,6,21,2,Wednesday,16,170
544664,22698,PINK REGENCY TEACUP AND SAUCER,6,2023-02-22 14:55:00,2.95,16045,United Kingdom,17.700000000000003,2023,2,22,2,Wednesday,14,289
542746,21034,REX CASH+CARRY JUMBO SHOPPER,2,2023-01-31 16:48:00,0.95,15881,United Kingdom,1.9,2023,1,31,1,Tuesday,16,311
563571,22994,TRAVEL CARD WALLET RETROSPOT,2,2023-08-17 14:58:00,0.42,15541,United Kingdom,0.84,2023,8,17,3,Thursday,14,113
581578,23515,EMBROIDERED RIBBON REEL DAISY ,6,2023-12-09 12:16:00,2.08,12713,Germany,12.48,2023,12,9,5,Saturday,12,0
541279,84050,PINK HEART SHAPE EGG FRYING PAN,12,2023-01-17 11:55:00,1.65,18223,United Kingdom,19.8,2023,1,17,1,Tuesday,11,326
572096,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,3,2023-10-20 15:20:00,2.08,16813,United Kingdom,6.24,2023,10,20,4,Friday,15,49
570699,22349,DOG BOWL CHASING BALL DESIGN,6,2023-10-12 09:20:00,3.75,15421,United Kingdom,22.5,2023,10,12,3,Thursday,9,58
551305,21096,SET/6 FRUIT SALAD  PAPER PLATES,24,2023-04-27 14:58:00,0.39,16145,United Kingdom,9.36,2023,4,27,3,Thursday,14,225
559460,22900,SET 2 TEA TOWELS I LOVE LONDON ,6,2023-07-08 13:00:00,3.25,13862,United Kingdom,19.5,2023,7,8,5,Saturday,13,153
562101,23165,LARGE CERAMIC TOP STORAGE JAR,12,2023-08-02 14:04:00,1.65,13850,United Kingdom,19.8,2023,8,2,2,Wednesday,14,128
557067,22046,TEA PARTY  WRAPPING PAPER ,25,2023-06-16 15:12:00,0.42,13098,United Kingdom,10.5,2023,6,16,4,Friday,15,175
540473,21199,PINK  HEART CONFETTI IN TUBE,2,2023-01-07 14:31:00,1.65,17284,United Kingdom,3.3,2023,1,7,5,Saturday,14,335
546392,82494L,WOODEN FRAME ANTIQUE WHITE ,4,2023-03-11 14:15:00,2.95,14587,United Kingdom,11.8,2023,3,11,5,Saturday,14,272
556219,22630,DOLLY GIRL LUNCH BOX,12,2023-06-09 14:19:00,1.95,17731,United Kingdom,23.4,2023,6,9,4,Friday,14,182
574069,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,24,2023-11-02 14:52:00,0.29,17735,United Kingdom,6.959999999999999,2023,11,2,3,Thursday,14,36
567093,22349,DOG BOWL CHASING BALL DESIGN,6,2023-09-16 12:50:00,3.75,17144,United Kingdom,22.5,2023,9,16,5,Saturday,12,84
556685,23335,EGG FRYING PAN IVORY ,6,2023-06-14 10:00:00,2.08,14503,United Kingdom,12.48,2023,6,14,2,Wednesday,10,178
573332,22178,VICTORIAN GLASS HANGING T-LIGHT,12,2023-10-30 11:28:00,1.95,15059,United Kingdom,23.4,2023,10,30,0,Monday,11,40
560491,20725,LUNCH BAG RED RETROSPOT,1,2023-07-19 10:51:00,1.65,12415,Australia,1.65,2023,7,19,2,Wednesday,10,143
576650,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,12,2023-11-16 10:34:00,2.89,14286,United Kingdom,34.68,2023,11,16,3,Thursday,10,23
554098,22728,ALARM CLOCK BAKELIKE PINK,3,2023-05-22 13:01:00,3.75,14769,United Kingdom,11.25,2023,5,22,0,Monday,13,200
560536,21755,LOVE BUILDING BLOCK WORD,3,2023-07-19 12:15:00,5.95,16626,United Kingdom,17.85,2023,7,19,2,Wednesday,12,143
574100,85099B,JUMBO BAG RED RETROSPOT,1,2023-11-03 10:13:00,2.08,14098,United Kingdom,2.08,2023,11,3,4,Friday,10,36
581433,22697,GREEN REGENCY TEACUP AND SAUCER,6,2023-12-08 15:54:00,2.95,14911,EIRE,17.700000000000003,2023,12,8,4,Friday,15,0
541683,85216,ASSORTED CAKES FRIDGE MAGNETS,12,2023-01-20 15:01:00,0.65,14085,United Kingdom,7.800000000000001,2023,1,20,4,Friday,15,322
561189,23020,GLASS  SONGBIRD STORAGE JAR,2,2023-07-25 13:28:00,12.5,16557,United Kingdom,25.0,2023,7,25,1,Tuesday,13,136
553710,22629,SPACEBOY LUNCH BOX ,2,2023-05-18 15:35:00,1.95,17338,United Kingdom,3.9,2023,5,18,3,Thursday,15,204
543734,22917,HERB MARKER ROSEMARY,12,2023-02-11 12:22:00,0.65,17512,United Kingdom,7.800000000000001,2023,2,11,5,Saturday,12,301
561093,21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,8,2023-07-25 10:01:00,9.95,12540,Spain,79.6,2023,7,25,1,Tuesday,10,137
539728,22523,CHILDS GARDEN FORK PINK,12,2022-12-21 14:26:00,0.85,16270,United Kingdom,10.2,2022,12,21,2,Wednesday,14,352
536632,22477,WATERING CAN GARDEN MARKER,10,2022-12-02 11:02:00,1.25,14388,United Kingdom,12.5,2022,12,2,4,Friday,11,372
563216,79321,CHILLI LIGHTS,3,2023-08-14 13:14:00,5.75,17841,United Kingdom,17.25,2023,8,14,0,Monday,13,116
549576,85066,CREAM SWEETHEART MINI CHEST,2,2023-04-11 08:14:00,12.75,17069,United Kingdom,25.5,2023,4,11,1,Tuesday,8,242
580305,23214,JINGLE BELL HEART ANTIQUE GOLD,2,2023-12-02 14:26:00,2.08,12970,United Kingdom,4.16,2023,12,2,5,Saturday,14,6
548257,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,96,2023-03-30 10:54:00,0.72,13802,United Kingdom,69.12,2023,3,30,3,Thursday,10,254
536973,85061W,WHITE JEWELLED HEART DECORATION,48,2022-12-03 13:43:00,0.85,17787,United Kingdom,40.8,2022,12,3,5,Saturday,13,370
541119,21912,VINTAGE SNAKES & LADDERS,4,2023-01-14 08:16:00,3.75,16493,United Kingdom,15.0,2023,1,14,5,Saturday,8,329
536989,21539,RED RETROSPOT BUTTER DISH,1,2022-12-03 15:10:00,4.95,17238,United Kingdom,4.95,2022,12,3,5,Saturday,15,370
